file_name	image_name	position	word	position_index	cat	previous_letter	next_letter	frequency	vowel_before	vowel_after	syllable_position	morpheme_position	occurrence	bigram_before	bigram_after	trigram	end_position_previous	start_position_next	bigram_before_freq	bigram_after_freq	bigram_before_logfreq	bigram_after_logfreq	bigram_before_prob	bigram_after_prob	bigram_before_cond_prob	bigram_after_cond_prob	bigram_before_surprisal	bigram_after_surprisal	trigram_freq	trigram_logfreq	trigram_prob	trigram_cond_prob	trigram_surprisal
s_334-skythische-6-mid-der-1.csv	s_334.png	mid	skythische	6	der	i	c	0.0	True	False	ini	mid	1	is	sc	isc	top	middle	589101	553042	13.286354622513352	13.223191035166852	0.005687648415293598	0.005339506222007435	0.08546248093200515	0.11141760377268022	5.16945840004886	5.232622098074313	143030	11.870816668964741	0.0016173707267002836	0.24279368054034878	6.426953456452193
s_334-skythische-6-mid-der-2_aux.csv	s_334.png	mid	skythische	6	der	i	c	0.0	True	False	ini	mid	1	is	sc	isc	top	middle	589101	553042	13.286354622513352	13.223191035166852	0.005687648415293598	0.005339506222007435	0.08546248093200515	0.11141760377268022	5.16945840004886	5.232622098074313	143030	11.870816668964741	0.0016173707267002836	0.24279368054034878	6.426953456452193
s_335-entscheidet-3-mid-stem-1.csv	s_335.png	mid	entscheidet	3	stem	t	c	0.0	False	False	ini	ini	1	ts	sc	tsc	top	middle	227116	553042	12.33322058218325	13.223191035166852	0.002192758045713419	0.005339506222007435	0.04172617724384119	0.11141760377268022	6.122595145905257	5.232622098074313	71481	11.17720094873644	0.000808300894324708	0.3147334401803484	7.12057617479838
s_335-entscheidet-3-mid-stem-2_aux.csv	s_335.png	mid	entscheidet	3	stem	t	c	0.0	False	False	ini	ini	1	ts	sc	tsc	top	middle	227116	553042	12.33322058218325	13.223191035166852	0.002192758045713419	0.005339506222007435	0.04172617724384119	0.11141760377268022	6.122595145905257	5.232622098074313	71481	11.17720094873644	0.000808300894324708	0.3147334401803484	7.12057617479838
s_336-lassen-2-mid-stem-1.csv	s_336.png	mid	lassen	2	stem	a	s	0.0	True	False	fin	mid	1	as	ss	ass	line_right	middle	442135	370866	12.999372806039958	12.82359878675043	0.004268722056312645	0.003580634589291608	0.09103041525813346	0.07471584624813092	5.456440780771983	5.63221523469949	130273	11.777395203678102	0.0014731156867749846	0.2946453006434686	6.520375606381273
s_337-lassen-3-mid-stem-1.csv	s_337.png	mid	lassen	3	stem	s	e	0.0	False	True	ini	fin	1	ss	se	sse	line_left	line	370866	594667	12.82359878675043	13.295758545603935	0.003580634589291608	0.005741386995060945	0.07471584624813092	0.11980350892461772	5.63221523469949	5.160054461069925	133233	11.7998622597716	0.001506587107812759	0.35924835385287407	6.49790837974937
s_338-stellt-0-ini-stem-1.csv	s_338.png	ini	stellt	0	stem	-	t	0.0	False	False	ini	ini	1	#s	st	#st	line_right	top	805056	897911	13.598668361347388	13.707827346936803	0.00777264931246527	0.008669145148666681	0.053167636198579	0.180896011552705	4.857144205863322	4.747985091820567	90506	11.413182474763108	0.0010234339298799964	0.11242199300421338	6.884591708068217
s_339-seine-0-ini-stem-1.csv	s_339.png	ini	seine	0	stem	-	e	0.0103092783505154	False	True	ini	ini	4	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_340-Wünsche-3-mid-stem-1.csv	s_340.png	mid	Wünsche	3	stem	n	c	0.0041237113402061	False	False	ini	mid	2	ns	sc	nsc	line_right	middle	329428	553042	12.705116131709016	13.223191035166852	0.0031805592625939174	0.005339506222007435	0.0385837703797871	0.11141760377268022	5.75069822891292	5.232622098074313	55383	10.922046022357861	0.0006262661186942726	0.16811867843656278	7.375735167462459
s_341-sogar-0-ini-stem-1.csv	s_341.png	ini	sogar	0	stem	-	o	0.0123711340206185	False	True	ini	ini	5	#s	so	#so	line_right	middle	805056	201358	13.598668361347388	12.212844663567227	0.00777264931246527	0.0019440698786909007	0.053167636198579	0.04056622437438629	4.857144205863322	6.242971627761273	126005	11.744084803847484	0.0014248535161705185	0.1565170621671039	6.553686266215172
s_342-sein-0-ini-stem-1.csv	s_342.png	ini	sein	0	stem	-	e	0.0082474226804123	False	True	ini	ini	3	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_342-sein-0-ini-stem-2_aux.csv	s_342.png	ini	sein	0	stem	-	e	0.0082474226804123	False	True	ini	ini	3	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_342-sein-0-ini-stem-3_aux.csv	s_342.png	ini	sein	0	stem	-	e	0.0082474226804123	False	True	ini	ini	3	#s	se	#se	line_right	line	805056	594667	13.598668361347388	13.295758545603935	0.00777264931246527	0.005741386995060945	0.053167636198579	0.11980350892461772	4.857144205863322	5.160054461069925	175181	12.073580712480313	0.0019809314218980803	0.217601011606646	6.224188129786149
s_343-als-2-fin-stem-1.csv	s_343.png	fin	als	2	stem	l	-	0.0144329896907216	False	False	fin	fin	7	ls	s#	ls#	line_right	middle	158564	1220084	11.973919882870874	14.014431086413596	0.0015309026522151788	0.011779658885530791	0.0508410721116372	0.24580201084436043	6.481897748772857	4.441381058263632	109912	11.607444422750037	0.0012428752801026469	0.6931712116243284	6.690327809297354
